"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PRTK","Paratek Pharmaceuticals, Inc. ","10.45","330179757.05","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prtk",
"PCYG","Park City Group, Inc.","8.2","162085185.2","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/pcyg",
"PKBK","Parke Bancorp, Inc.","23.6","208313471.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pkbk",
"PRKR","ParkerVision, Inc.","0.6212","15009605.23","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/prkr",
"PKOH","Park-Ohio Holdings Corp.","40.25","502658623.25","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pkoh",
"PTNR","Partner Communications Company Ltd.","3.95","21714007.15","5497217","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ptnr",
"PBHC","Pathfinder Bancorp, Inc.","15.2","65391707.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pbhc",
"PATK","Patrick Industries, Inc.","61.55","1524956829.65","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/patk",
"PNBK","Patriot National Bancorp Inc.","20","78077560","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pnbk",
"PATI","Patriot Transportation Holding, Inc.","21.95","72932496.75","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/pati",
"PEGI","Pattern Energy Group Inc.","18.62","1829874336.78","n/a","2013","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/pegi",
"PDCO","Patterson Companies, Inc.","22.6","2140626800","n/a","1992","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/pdco",
"PTEN","Patterson-UTI Energy, Inc.","16.68","3699744446.28","n/a","1993","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pten",
"PAVM","PAVmed Inc.","1.44","38173901.76","n/a","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/pavm",
"PAVMW","PAVmed Inc.","0.14","0","n/a","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/pavmw",
"PAVMZ","PAVmed Inc.","0.55","0","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/pavmz",
"PAYX","Paychex, Inc.","71.25","25578687941.25","n/a","1983","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/payx",
"PCTY","Paylocity Holding Corporation","64.05","3372432207.9","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/pcty",
"PYDS","Payment Data Systems, Inc.","1.96","31752000","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/pyds",
"PYPL","PayPal Holdings, Inc.","87.17","103180732522.36","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pypl",
"PBBI","PB Bancorp, Inc.","11.2","85584833.6","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pbbi",
"CNXN","PC Connection, Inc.","37.4","997956280.2","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/cnxn",
"PCMI","PCM, Inc.","23.55","279951826.05","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/pcmi",
"PCSB","PCSB Financial Corporation","20.15","366026966.5","n/a","2017","Finance","Banks","https://www.nasdaq.com/symbol/pcsb",
"PCTI","PC-Tel, Inc.","4.69","85633035.67","n/a","1999","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/pcti",
"PDCE","PDC Energy, Inc.","55.25","3650138544","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pdce",
"PDFS","PDF Solutions, Inc.","9.84","314642393.52","n/a","2001","Technology","EDP Services","https://www.nasdaq.com/symbol/pdfs",
"PDLI","PDL BioPharma, Inc.","2.45","371519607.2","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/pdli",
"PDLB","PDL Community Bancorp","15","276945420","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pdlb",
"PDVW","pdvWireless, Inc.","30.45","441810316.5","n/a","2015","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/pdvw",
"SKIS","Peak Resorts, Inc.","4.9702","69495324.48","n/a","2014","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/skis",
"PGC","Peapack-Gladstone Financial Corporation","33.05","625435357.7","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/pgc",
"PEGA","Pegasystems Inc.","59.2","4651687537.6","n/a","1996","Technology","EDP Services","https://www.nasdaq.com/symbol/pega",
"PENN","Penn National Gaming, Inc.","31.13","2859581036.29","n/a","1994","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/penn",
"PVAC","Penn Virginia Corporation","78.56","1182994188.8","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pvac",
"PFLT","PennantPark Floating Rate Capital Ltd.","13.81","535442341.94","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pflt",
"PNNT","PennantPark Investment Corporation","7.53","535088095.08","n/a","2007","n/a","n/a","https://www.nasdaq.com/symbol/pnnt",
"PWOD","Penns Woods Bancorp, Inc.","45.91","215335575.35","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pwod",
"WRLS","Pensare Acquisition Corp.","9.9","384243750","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/wrls",
"WRLSR","Pensare Acquisition Corp.","0.48","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/wrlsr",
"WRLSU","Pensare Acquisition Corp.","10.7","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/wrlsu",
"WRLSW","Pensare Acquisition Corp.","0.61","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/wrlsw",
"PEBO","Peoples Bancorp Inc.","36.19","705363113.07","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pebo",
"PEBK","Peoples Bancorp of North Carolina, Inc.","30.91","185313362.96","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pebk",
"PFIS","Peoples Financial Services Corp. ","45.99","340282493.46","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pfis",
"PBCT","People&#39;s United Financial, Inc.","18.5","6319415000","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pbct",
"PBCTP","People&#39;s United Financial, Inc.","25.8682","0","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pbctp",
"PUB","People&#39;s Utah Bancorp","35.65","665924602.8","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/pub",
"PEP","Pepsico, Inc.","113.7","160808369899.5","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/pep",
"PRCP","Perceptron, Inc.","9.9602","95140477.813","n/a","1992","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/prcp",
"PRFT","Perficient, Inc.","27.2","953569576","n/a","1999","Technology","EDP Services","https://www.nasdaq.com/symbol/prft",
"PFMT","Performant Financial Corporation","2.09","107659423.74","n/a","2012","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/pfmt",
"PERI","Perion Network Ltd","1.06","82203073.14","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/peri",
"PESI","Perma-Fix Environmental Services, Inc.","4.65","55370070.3","n/a","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/pesi",
"PPIH","Perma-Pipe International Holdings, Inc.","9.2","71077746.4","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/ppih",
"PTX","Pernix Therapeutics Holdings, Inc.","1.9","22559767.8","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptx",
"PERY","Perry Ellis International Inc.","29.1","462424258.8","n/a","1993","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/pery",
"PGLC","Pershing Gold Corporation","1.23","41271652.47","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/pglc",
"PETQ","PetIQ, Inc.","27.2","667312940.8","n/a","2017","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/petq",
"PETS","PetMed Express, Inc.","37.99","782616983.95","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/pets",
"PFSW","PFSweb, Inc.","9.51","182091479.19","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pfsw",
"PGTI","PGT Innovations, Inc.","24.75","1236921939","n/a","2006","Capital Goods","Building Products","https://www.nasdaq.com/symbol/pgti",
"PHII","PHI, Inc.","8.3","131227614.8","n/a","n/a","Transportation","Transportation Services","https://www.nasdaq.com/symbol/phii",
"PHIIK","PHI, Inc.","8.18","129330348.08","n/a","n/a","Transportation","Transportation Services","https://www.nasdaq.com/symbol/phiik",
"PAHC","Phibro Animal Health Corporation","49.15","1981988396.7","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pahc",
"PLAB","Photronics, Inc.","8.9","622414344.4","n/a","1987","Technology","Semiconductors","https://www.nasdaq.com/symbol/plab",
"PICO","PICO Holdings Inc.","12.45","280375904.85","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/pico",
"PLLL","Piedmont Lithium Limited","12.93","6908499","534300","n/a","n/a","n/a","https://www.nasdaq.com/symbol/plll",
"PIRS","Pieris Pharmaceuticals, Inc.","5.42","292573545.78","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/pirs",
"PPC","Pilgrim&#39;s Pride Corporation","17.45","4344712499.55","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://www.nasdaq.com/symbol/ppc",
"PDD","Pinduoduo Inc.","20","1712000000","85600000","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pdd",
"PME","Pingtan Marine Enterprise Ltd.","2.67","211076991.51","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pme",
"PNK","Pinnacle Entertainment, Inc.","32.8","1918625110.4","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/pnk",
"PNFP","Pinnacle Financial Partners, Inc.","63.55","4948533007","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pnfp",
"PPSI","Pioneer Power Solutions, Inc.","4.75","41448713.75","n/a","n/a","Consumer Durables","Electrical Products","https://www.nasdaq.com/symbol/ppsi",
"PXLW","Pixelworks, Inc.","4.3","153004750","n/a","2000","Technology","Semiconductors","https://www.nasdaq.com/symbol/pxlw",
"EAGL","Platinum Eagle Acquisition Corp.","9.76","93688914.24","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/eagl",
"EAGLU","Platinum Eagle Acquisition Corp.","10.1","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/eaglu",
"EAGLW","Platinum Eagle Acquisition Corp.","1.34","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/eaglw",
"PLYA","Playa Hotels & Resorts N.V.","10.37","1351692126.52","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/plya",
"PLXS","Plexus Corp.","61.26","1982434860","n/a","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/plxs",
"PLUG","Plug Power, Inc.","1.91","409264430.61","n/a","1999","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/plug",
"PLBC","Plumas Bancorp","27.8678","142322972.5528","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/plbc",
"PS","Pluralsight, Inc.","27.12","3579177078.72","n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ps",
"PSTI","Pluristem Therapeutics, Inc.","1.25","138586183.75","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/psti",
"PLXP","PLx Pharma Inc.","3.4933","30496543.933","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/plxp",
"PBSK","Poage Bankshares, Inc.","26.15","91452904.45","n/a","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pbsk",
"PNTR","Pointer Telocation Ltd.","11.2","91078265.6","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/pntr",
"PCOM","Points International, Ltd.","15.36","218386329.6","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pcom",
"POLA","Polar Power, Inc.","6.4","64916211.2","n/a","2016","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/pola",
"COOL","PolarityTE, Inc.","23.46","499800520.2","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cool",
"POOL","Pool Corporation","161.34","6529590655.98","n/a","1995","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/pool",
"POPE","Pope Resources","72","313894008","n/a","n/a","Consumer Non-Durables","Environmental Services","https://www.nasdaq.com/symbol/pope",
"BPOP","Popular, Inc.","50.51","5166993184.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bpop",
"BPOPM","Popular, Inc.","24.24","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bpopm",
"BPOPN","Popular, Inc.","25.27","303240000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bpopn",
"PTLA","Portola Pharmaceuticals, Inc.","30.81","2028074134.71","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptla",
"PBPB","Potbelly Corporation","12.75","324439419.75","n/a","2013","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/pbpb",
"PCH","PotlatchDeltic Corporation","45.85","2877318171.35","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/pch",
"POWL","Powell Industries, Inc.","40.65","466049729.7","n/a","n/a","Consumer Durables","Electrical Products","https://www.nasdaq.com/symbol/powl",
"POWI","Power Integrations, Inc.","72.95","2145276249.6","n/a","1997","Technology","Semiconductors","https://www.nasdaq.com/symbol/powi",
"PRAA","PRA Group, Inc.","37","1675182289","n/a","2002","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/praa",
"PRAH","PRA Health Sciences, Inc.","101.14","6480668991.94","n/a","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/prah",
"PRAN","Prana Biotechnology Ltd","2.08","13349190.4","6417880","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pran",
"PRPO","Precipio, Inc.","0.4296","8449618.5312","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/prpo",
"AIPT","Precision Therapeutics Inc.","1.22","14400969.06","n/a","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/aipt",
"PFBC","Preferred Bank","62.53","957841981.07","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pfbc",
"PLPC","Preformed Line Products Company","81.7","412483528.6","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/plpc",
"PFBI","Premier Financial Bancorp, Inc.","19","254010525","n/a","1996","Finance","Major Banks","https://www.nasdaq.com/symbol/pfbi",
"PINC","Premier, Inc.","38.19","2008628942.82","n/a","2013","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/pinc",
"LENS","Presbia PLC","2.1243","36456920.0793","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/lens",
"PSDO","Presidio, Inc.","14.49","1342489863.96","n/a","2017","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/psdo",
"PRGX","PRGX Global, Inc.","9.25","214222294.75","n/a","1996","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/prgx",
"PSMT","PriceSmart, Inc.","82.85","2523738257.6","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/psmt",
"PNRG","PrimeEnergy Corporation","73","153084942","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pnrg",
"PRMW","Primo Water Corporation","19.32","706176486.96","n/a","2010","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/prmw",
"PRIM","Primoris Services Corporation","25.37","1307330611.64","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/prim",
"PVAL","Principal Contrarian Value Index ETF","27.19","4078527.19","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pval",
"PFG","Principal Financial Group Inc","55.64","15835144000","n/a","2001","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/pfg",
"BTEC","Principal Healthcare Innovators Index ETF","35.52","53280035.52","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/btec",
"PXUS","Principal International Multi-Factor Index ETF","101.6811","15252266.6811","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pxus",
"GENY","Principal Millennials Index ETF","38.075","20941288.075","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/geny",
"PSET","Principal Price Setters Index ETF","34.6","22490034.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pset",
"PY","Principal Shareholder Yield Index ETF","33.4799","15065988.4799","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/py",
"PMOM","Principal Sustainable Momentum Index ETF","29.0699","5814009.0699","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pmom",
"USMC","Principal U.S. Mega-Cap Multi-Factor Index ETF","27.51","1762015527.51","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/usmc",
"PSC","Principal U.S. Small-Cap Multi-Factor Index ETF","34.7","364350034.7","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/psc",
"PRTH","Priority Technology Holdings, Inc.","10.95","26739790.5","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/prth",
"PRTHU","Priority Technology Holdings, Inc.","13.26","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/prthu",
"PRTHW","Priority Technology Holdings, Inc.","1.85","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/prthw",
"PDEX","Pro-Dex, Inc.","6.65","28950116.65","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/pdex",
"IPDN","Professional Diversity Network, Inc.","2.99","12991233.06","n/a","2013","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ipdn",
"PFIE","Profire Energy, Inc.","3.27","156739435.23","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/pfie",
"PGNX","Progenics Pharmaceuticals Inc.","8.07","594909779.88","n/a","1997","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pgnx",
"PRGS","Progress Software Corporation","38.31","1724534189.19","n/a","1991","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/prgs",
"PFPT","Proofpoint, Inc.","118.01","6040813890","n/a","2012","Technology","EDP Services","https://www.nasdaq.com/symbol/pfpt",
"PRPH","ProPhase Labs, Inc.","3.0892","34382462.3664","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prph",
"PRQR","ProQR Therapeutics N.V.","7.35","234625707.75","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prqr",
"EQRR","ProShares Equities for Rising Rates ETF","50.2678","15080390.2678","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/eqrr",
"BIB","ProShares Ultra Nasdaq Biotechnology","64.9201","350568540","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bib",
"UBIO","Proshares UltraPro Nasdaq Biotechnology","39.9577","31962763.5955","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ubio",
"TQQQ","ProShares UltraPro QQQ","67.3","3765435000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tqqq",
"ZBIO","ProShares UltraPro Short NASDAQ Biotechnology","14.35","2869526.45","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/zbio",
"SQQQ","ProShares UltraPro Short QQQ","12","586623516","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sqqq",
"BIS","ProShares UltraShort Nasdaq Biotechnology","16.93","30220016.14","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bis",
"PSEC","Prospect Capital Corporation","6.89","2480930068.37","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/psec",
"PTGX","Protagonist Therapeutics, Inc.","11.26","238755823.92","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptgx",
"PTVCA","Protective Insurance Corporation","24.0463","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ptvca",
"PTVCB","Protective Insurance Corporation","23.4","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ptvcb",
"PRTO","Proteon Therapeutics, Inc.","2.3","40651876.7","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/prto",
"PTI","Proteostasis Therapeutics, Inc.","2.45","88398528.4","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pti",
"PRTA","Prothena Corporation plc","14.31","569857628.16","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prta",
"PRVB","Provention Bio, Inc.","3.45","116892896.55","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prvb",
"PVBC","Provident Bancorp, Inc.","28.1","270560737.6","n/a","2015","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pvbc",
"PROV","Provident Financial Holdings, Inc.","18.542","138338227.768","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/prov",
"PBIP","Prudential Bancorp, Inc.","18.33","164833166.55","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/pbip",
"PMD","Psychemedics Corporation","21.72","119612040","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/pmd",
"PTC","PTC Inc.","93.7","11831190633.3","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ptc",
"PTCT","PTC Therapeutics, Inc.","43.1","2012640958.6","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptct",
"PULM","Pulmatrix, Inc.","0.3023","12674598.9083","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pulm",
"PLSE","Pulse Biosciences, Inc","14.82","250112190.12","n/a","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/plse",
"PBYI","Puma Biotechnology Inc","48.65","1839534875.15","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pbyi",
"PACQ","Pure Acquisition Corp.","9.66","99981000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/pacq",
"PACQU","Pure Acquisition Corp.","10.3","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/pacqu",
"PACQW","Pure Acquisition Corp.","1.3","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/pacqw",
"PCYO","Pure Cycle Corporation","10.75","255464053.5","n/a","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/pcyo",
"PRPL","Purple Innovation, Inc.","6.5","349402124.5","n/a","2015","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/prpl",
"PRPLW","Purple Innovation, Inc.","0.385","0","n/a","2015","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/prplw",
"PXS","Pyxis Tankers Inc.","0.93","19416440.49","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/pxs",
"QADA","QAD Inc.","52","1010642048","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qada",
"QADB","QAD Inc.","39","757981536","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qadb",
"QCRH","QCR Holdings, Inc.","43.4","626145210.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/qcrh",
"QGEN","Qiagen N.V.","38.34","8715640500","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/qgen",
"QIWI","QIWI plc","15.17","683009635.19","45023707","2013","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qiwi",
"QRVO","Qorvo, Inc.","85.51","10738498007.8","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/qrvo",
"QCOM","QUALCOMM Incorporated","65.08","95609746418.12","n/a","1991","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/qcom",
"QSII","Quality Systems, Inc.","21.67","1390901648.62","n/a","1982","Technology","EDP Services","https://www.nasdaq.com/symbol/qsii",
"QBAK","Qualstar Corporation","8.3","16999379.4","n/a","2000","Technology","Electronic Components","https://www.nasdaq.com/symbol/qbak",
"QLYS","Qualys, Inc.","88.45","3447682555.15","n/a","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qlys",
"QTNA","Quantenna Communications, Inc.","16.19","587618365.17","n/a","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/qtna",
"QTRX","Quanterix Corporation","14.61","320837645.4","n/a","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/qtrx",
"QTRH","Quarterhill Inc.","1.33","158027229.78","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/qtrh",
"QRHC","Quest Resource Holding Corporation.","1.8","27564089.4","n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/qrhc",
"QUIK","QuickLogic Corporation","1.15","108696786.75","n/a","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/quik",
"QDEL","Quidel Corporation","68.75","2575133068.75","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/qdel",
"QNST","QuinStreet, Inc.","13.35","629238926.7","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qnst",
"QUMU","Qumu Corporation","2.65","25248662.05","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qumu",
"QTNT","Quotient Limited","7.68","383611991.04","n/a","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/qtnt",
"QRTEA","Qurate Retail, Inc.","23.16","10876270893.6","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/qrtea",
"QRTEB","Qurate Retail, Inc.","23.09","10843397881.4","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/qrteb",
"RRD","R.R. Donnelley & Sons Company","5.13","360639000","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/rrd",
"RCM","R1 RCM Inc.","9.24","1013229876.12","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/rcm",
